"product_id","special_offer_label","product_name","top_note","heart_note","base_note","brand","brand_id","selling_price","website_id"
435,特價,Givenchy PI for men (100 ML / 3.4 FL OZ),橙花、柑橘、八角、梨,虹膜、生薑、梅、蘭、依蘭,琥珀、麝香、香草、肉桂,Givenchy,16,605.00,3
437,特價,Givenchy Very Irresistible for women (75 ml / 2.5 FL OZ),紫罗兰叶、葡萄柚,肉豆蔻、鼠尾草、雪松,香根草、檀香,Givenchy,16,660.00,3
438,特價,Givenchy Hot Couture Eau De Parfum (100 ML / 3.4 FL OZ),香蕉、梨、佛手柑、小荳蔻、粉紅胡椒,香槟、橙花、李子、牛奶,檀香、琥珀、麝香、香草,Givenchy,16,605.00,3
439,特價,Givenchy pour Homme Blue Label (100 ml / 3.4 FL OZ),香菜、柏樹、柑橘、龍蒿、檸檬,荳蔻、木犀草、錫蘭肉桂、波旁天竺葵,大溪地香根草、麝香、檀香、雪松,Givenchy,16,530.00,3
443,特價,Davidoff Cool Water Ocean Extreme for men (200 ML / 6.8 FL OZ),梨葉、雪松、香檸檬,罗勒、薄荷,广藿香、麝香、雪松,Davidoff,29,489.00,3
441,特價,Dior Poison Eau De Toilette (100 ML / 1.7 FL OZ),薰衣草、樺樹香氣,非洲紫羅蘭,麝香,Dior,39,970.00,3
442,特價,Elie Saab Le Parfum Royal (90 ML / 3 FL OZ),澳洲青蘋果、薄荷,小蒼蘭、羅勒、香菜,芙蓉除草剂、岩蔷薇和乳香,ELIE SAAB,98,788.00,3
461,特價,D&G Light Blue Love In Capri (100 ML / 3.4 FL OZ),橙,晚香玉，茉莉花，金银花,鳶尾根、檀香、香草,Dolce & Gabbana,120,940.00,3
462,特價,D&G light blue love is love (100 ML / 3.4 FL OZ),橙子、香菜、橘子、桂花、桃子、佛手柑、柠檬,肉豆蔻、小苍兰、鸢尾根、茉莉、玫瑰、豆蔻,檀香、琥珀、广藿香、麝香、雪松,Dolce & Gabbana,120,780.00,3
466,特價,D&G Light Blue Sun (100 ML / 3.4 FL OZ),叶、黑醋栗,晚香玉、茉莉、金銀花,麝香、檀香,Dolce & Gabbana,120,540.00,3
467,特價,D&G Light Blue Sunset In Salina (100 ML / 3.4 FL OZ),黑櫻桃、檸檬、紅漿果、杏仁,保加利亞、土耳其玫瑰,甘草、煙熏紅茶。大料、黑香豆、香草,Dolce & Gabbana,120,820.00,3
477,特價,Dolce & Gabbana K (100 ML / 3.4 FL OZ),百合、玉兰、玫瑰,桃、杏、肉桂,檀香、天芥菜、香草,Dolce & Gabbana,120,622.00,3
444,特價,Ferrari Scuderia Forte Eau De Parfum (125 ml /4.2 FL OZ),紫羅蘭葉、薄荷、葡萄柚,菠蘿、肉桂、玫瑰,拉巴旦香、檀香木、白麝香,Ferrari,99,428.00,3
445,特價,Ferrari Pure Lavender (100 ml / 3.4 FL OZ),蒿、青蘋果、杜松、羅勒、葡萄柚、香菜、佛手、檸檬,蜂蜜、薰衣草、鳶尾根、茉莉、鼠尾草、百合即用的谷、玫瑰、天竺葵,檀香、琥珀、广藿香、肉桂、麝香、橡苔、雪松、烟草,Ferrari,99,370.00,3
446,特價,Ferrari Noble Fig unisex (100 ML / 3.4 FL OZ),柚子、柑橘、辛香粉胡椒,杉樹葉、八角、苦橙葉,廣藿香、香根草、雪松、雞血石,Ferrari,99,310.00,3
447,特價,Ferrari Scuderia Black (125 ML / 4.2 FL OZ),醛類、桃,白色的花、茉莉花、紫羅蘭,苔蘚、奶油檀香,Ferrari,99,350.00,3
448,特價,Ferrari Red Power Ice 3 (75 ml / 2.5 FL OZ),仙人掌花,粉紅色小蒼蘭、茉莉、玫瑰,雪松、木香调,Ferrari,99,379.00,3
449,特價,Escada Fiesta Carioca 2017 (50 ML / 1.7 FL OZ),薰衣草、青蘋果、薄荷、葡萄柚、羅勒,康乃馨、鼠尾草、天竺葵、茉莉,广藿香、冷杉、雪松,Escada,69,655.00,3
452,特價,Escada Sentiment for men (100 ML / 3.4 FL OZ),薄荷茶,杜松、苦橙,香根草,Escada,69,448.00,3
453,特價,Elie Saab Le Parfum Elie Saab In White (90 ML / 3 FL OZ),桃、小蒼蘭,桂花,可,ELIE SAAB,98,901.00,3
454,特價,Escada Sorbetto Rosso for women (100 ML / 3.4 FL OZ),姜,薰衣草、马宁卡水果,皮革,Escada,69,766.00,3
455,特價,Escada Ocean Lounge (50 ml / 1.7 FL OZ),柑橘、茴香、佛手柑、小荳蔻胡椒,薰衣草、肉桂、肉荳蔻、香菜,黑香豆、琥珀、麝香、香草、岩兰草,Escada,69,511.00,3
456,特價,Elie Saab Le Parfum Eau De Parfum (90 ML / 3 FL OZ),胡椒、橘子、姜、辣味、薰衣草,鼠尾草、紫罗兰、橙花、杨桃、迷迭香,乌木树、广藿香、琥珀、皮革、麝香,ELIE SAAB,98,830.00,3
458,特價,Elizabeth Arden Green Tea (100 ML / 3.4 FL OZ),羅馬洋甘菊，夜菊喬木，麝香，珍貴木材，檀香木，雪松木，香草,楠,楠,Elizabeth Arden,66,245.00,3
459,特價,Escada Miami Blossom Eau De Toilette for women ( 100ml / 3.4 oz ),佛柑手、白胡椒、杜松子,天竺葵、羊绒木、茉莉,麝香、广藿香、雪松,Escada,69,530.00,3
464,特價,D&G pour homme EDT (125 ml / 4.2 FL OZ),佛柑手、葡萄柚、香料、荳蔻,茉莉花、非洲橙花、天竺葵、玉兰,香根草、麝香、广藿香、弗吉尼亞雪松、香草,Dolce & Gabbana,120,575.00,3
465,特價,Christian Dior pure poison EDP (30 ml / 1 FL OZ),葡萄柚、桃子、黑醋栗、李子,茉莉、依兰、天芥菜、玫瑰,麝香、檀香、香草,Dior,39,680.00,3
512,特價,Chloe Chloe EDP (75 ml / 2.5 FL OZ),佛柑手、黑醋栗、菠萝、苹果,桦木、广藿香、玫瑰、摩洛哥茉莉,麝香，橡苔，香草，龙涎香,Chloe,129,780.00,3
468,特價,Davidoff The Game for men (100 ML / 3.4 FL OZ),佛柑手,依兰、卡薩布蘭卡百合、橙花,琥珀、檀香、大溪地香草,Davidoff,29,318.00,3
470,特價,Creed Millesime Imperial (100 ML / 3.4 FL OZ),米拉贝尔,茉莉花 Sambac、白花,檀香、香根草、广藿香,Creed,117,2700.00,3
471,特價,Creed Millesime Bois Du Portugal (100 ML / 3.4 FL OZ),桃、李子、橙、玫瑰木、橙花,含羞草、橙花、晚香玉、梔子、黑加侖,麝香、檀香、香草、琥珀、唐卡豆、雪松,Creed,117,3100.00,3
472,特價,Creed Aventus for men (100 ML / 3.4 FL OZ),玫瑰、小蒼蘭、麝香,梔子、百合、棕櫚樹、水仙,麝香、黑醋栗、橡苔,Creed,117,3650.00,3
473,特價,Creed Silver Mountain Water Eau De Parfum (100 ML / 3.4 FL OZ),梔子花、小蒼蘭,茉莉、土耳其玫瑰、香菜,香草、广藿香、香根草,Creed,117,2700.00,3
474,特價,Creed Erolfa (75 ML / 2.5 FL OZ),柑橘、粉紅胡椒,天竺葵、桃、丁香,广藿香、 琥珀,Creed,117,2700.00,3
475,特價,Creed Green Irish Tweed (100 ML / 3.4 FL OZ),粉紅胡椒、紅漿果,覆盆子、 桃花、紫羅蘭,廣藿香、琥珀,Creed,117,2700.00,3
478,特價,Dolce & Gabbana Le Fou 21 for men (100 ML / 3.4 FL OZ),康乃馨、肉桂、胡椒、檸檬,薰衣草、檸檬馬鞭草,檀香、麝香、橡苔,Dolce & Gabbana,120,699.00,3
480,特價,D&G Dolce&Gabbana EDT Eau De Toilette (100 ml / 3.4 FL OZ),迷迭香、橘子、龍蒿、羅勒,奈若利橙花、天竺葵、鈴蘭、茴香,零陵香豆、杏仁、安息香、香草、雪松,Dolce & Gabbana,120,1045.00,3
481,特價,Christian Dior Eau Sauvage EDT (200 ml / 6.8 FL OZ),決明子、檸檬馬鞭草、茴香,玉兰、玫瑰、牡丹,塔夫伊玫瑰,Dior,39,1300.00,3
483,特價,Dolce & Gabbana D&G Intenso EDP (200 ML / 6.8 FL OZ),葡萄柚、香檸檬,薰衣草、胡椒、荳蔻、艾蒿,"岩兰草,雪松,乳香",Dolce & Gabbana,120,580.00,3
19,特價,Elizabeth Arden Splendor Eau De Parfum for Women (125 ml / 4.2 FL OZ),菠蘿、甜瓜、杜松子、薄荷、葡萄柚,肉豆蔻、香、胡椒,劳丹脂，檀香，麝香，香根草，橡苔，雪松,Elizabeth Arden,66,283.00,3
20,特價,Elizabeth Arden Green Tea Lavender Eau De Toilette for Women (100 ml / 3.4 FL OZ),风信子、橙子、依兰依兰,橙花、梔子花、茉莉、黑接骨木、鳶尾花,琥珀、檀香木、广藿香、香草,Elizabeth Arden,66,246.00,3
21,特價,Elizabeth Arden Red Door Revealed Eau De Parfum for Women (100 ml / 3.4 FL OZ),橙子、欖香脂、檸檬,琥珀、胡椒、粉紅、紫羅蘭,冷杉、雪松、馬達加斯加香根草、橡苔,Elizabeth Arden,66,316.00,3
22,特價,Elizabeth Arden Green Tea Nectarine Blossom Eau De Toilette for Women (100 ml / 3.4 FL OZ),葡萄柚、青芒果、番茄、胡萝卜,蓮花、蘆葦、橙、風信子、牡丹,麝香、鳶尾花、熏香、勞丹脂、肉桂,Elizabeth Arden,66,229.00,3
23,特價,Elizabeth Arden Red Door Aura Eau De Toilette for Women (125 ml / 4.2 FL OZ),薰衣草、佛手柑、苦橙葉、檸檬、鼠尾草,茉莉、波旁天竺葵、小茴香、香菜、肉桂、豆蔻、丁香,樺木、皮革、檀香、零陵香豆、雪松、香草、勞丹脂、苔蘚,Elizabeth Arden,66,334.00,3
24,特價,Elizabeth Arden 5th Avenue Uptown Nyc Eau De Parfum for Women (125 ml / 4.2 FL OZ),雪松、零陵香豆,檀香廣藿香,鼠尾草皮革,Elizabeth Arden,66,334.00,3
25,特價,Elizabeth Arden Green Tea Pomegranate Eau De Toilette for Women (100 ml / 3.4 FL OZ),荳蔻果實,佛手柑、薰衣草、雪松,孜然、香根草,Elizabeth Arden,66,301.00,3
26,特價,Elizabeth Arden Green Tea Fig Eau De Toilette for Women (100 ml / 3.4 FL OZ),蔓越莓、黑莓,紫羅蘭、牡丹、大馬士革玫瑰,檀香、廣藿香,Elizabeth Arden,66,210.00,3
34,特價,Dolce & Gabbana Dolce Shine Eau De Parfum for Women (75ml / 2.5 FL OZ),蒿、罗勒、百里香、茴香、芫荽、丁香,康乃馨、皮甲、洋甘菊、茉莉、胡椒、玫瑰、天竺葵,琥珀、广藿香、麝香、奥克摩斯、香根草,Dolce & Gabbana,120,564.00,3
69,特價,Carolina Herrera Very Good Girl Eau De Parfum for Women (80 ml / 2.7 FL OZ),佛柑、柑桔、豆蔻、姜、西西里柠檬,愈创木、橙花、艾蒿、没药、雪松,皮革、广藿香、安息香、麝香,Carolina Herrera,106,1617.00,3
102,特價,Bvlgari Pour Homme Eau De Toilette For Men (100 ml / 3.4 FL OZ),苦橙、柠檬、鼠尾草,艾蒿、天竺葵、香菜,小茴香，龙涎酮，香根草，香豆素,Bvlgari,13,1396.00,3
141,特價,Gucci Guilty Absolute pour homme Eau De Parfum for Men (90 ml / 3 FL OZ),小豆蔻、橙花、丝柏,开士梅兰、安息香、橙花、鼠尾草,橙花、皮革、广藿香、拉巴丹奴姆,Gucci,22,1352.00,3
188,特價,Bvlgari Eau Parfumee Au The Noir Eau De Cologne Spray women (148 ml / 5 FL OZ),香草、罗勒、佛手柑、柑橘橙、绿色调、桃子、柠檬,香料、檀香、芫荽、橡树苔、雪松、橙花、茉莉、玫瑰,琥珀、沉香、香草、果子狸、麝香、岩兰草,女士香水 (Women's Perfume),111,1120.00,3
214,特價,Armaf Derby Club House Ascot Eau De Toilette for men (100 ml / 3.4 FL OZ),西柚,欧鼠尾草,檀香，汤卡豆,Armaf,90,379.00,3
215,特價,Armaf De La Marque Gold Eau De Parfum for women (100 ml / 3.4 FL OZ),佛手柑,沙子,雪松,Armaf,90,373.00,3
253,特價,Abercrombie & Fitch Authentic for men (100 ML / 3.4 FL OZ),苹果、李子、佛手柑,肉桂、羊绒木,檀香、橄榄树、雪松、麝香、干木,Abercrombie & Fitch,57,405.00,3
302,特價,Michael Kors Glam Jasmine (100 ml / 3.4 FL OZ),桃子、粉红胡椒、先锋、佛手柑,鳶尾花、沙巴茉莉,暹羅安息香、鳶尾草、香草、白麝香、龍涎香、琥珀木、麝香錦葵,Michael Kors,132,740.00,3
351,特價,Kenneth Cole For Her (100 ML / 3.4 FL OZ),覆盆子、柠檬皮,橙花、玫瑰、杏仁、黑醋栗。,温暖的香草、开士米兰、广藿香和麝香。,Kenneth Cole,136,356.00,3
390,特價,Hugo Boss Hugo men (200 ML / 6.7 FL OZ),杏仁奶、香檸檬、桃紅辣椒,石蒜，泽西冬青,苯偶姻、檀香木,Hugo Boss,104,518.00,3
391,特價,Hugo Boss Bottled (100 ML / 3.4 FL OZ),葡萄柚、金橘、西番蓮,蓮花、牡丹、油桃,麝香,Hugo Boss,104,666.00,3
440,特價,Givenchy pour homme (100 ML / 3.4 FL OZ),柠檬、杜松、青苹果,梨、黄瓜、绿茶,降龙涎香醚、广藿香、苔藓,Givenchy,16,495.00,3
482,特價,D&G The One for men EDT (100 ML / 3.4 FL OZ),橙、莓、香檸檬,玉兰、香根草、胡椒,檀木、琥珀、麝香,Dolce & Gabbana,120,,3
533,特價,Carolina Herrera 212 Sexy for women (100 ML / 3.4 FL OZ),无花果、佛手柑、鼠尾草,茉莉花、紫羅蘭、香根草,广藿香、零陵香木,Carolina Herrera,106,870.00,3
568,特價,Britney Spears Prerogative (100 ML / 3.4 FL OZ),香草、檀香、零陵香木、麝香、琥珀,生薑、梔子花、紫羅蘭、鼠尾草,勞丹脂、檀香、麝香、零陵香木、岩蘭草香,Britney Spears,83,268.00,3
613,特價,Paris Hilton Dazzle (125 ML / 4.2 FL OZ),檸檬、檸檬馬鞭草、虹膜,薰衣草、紫羅蘭、辛辣香調,龍涎香、檀香木,Paris Hilton,105,335.00,3
618,特價,Paris Hilton Gold Rush for women (100 ML / 3.4 FL OZ),葡萄柚、梨,椰奶、白芍药,錫蘭檀香、簽名焦糖,Paris Hilton,105,332.00,3
653,特價,Salvatore Ferragamo Incanto Shine (100 ML / 3.4 FL OZ),黑紫羅蘭、藏紅花,蜜糖、薰衣草,雪松、廣藿香,Salvatore Ferragamo,8,345.00,3
681,特價,Vera Wang Princess Eau De Toilette (100 ML / 3.4 FL OZ),薰衣草、蘋果,香菜、黑胡椒,劳丹脂、零陵香豆,Vera Wang,134,360.00,3
692,特價,Verace Eros pour femme Eau De Parfum (100 ml / 3.4 FL OZ),西西里檸檬，卡拉布里亞佛手柑，石榴,檸檬花，絕對茉莉花，茉莉花，牡丹,檀香，Ambrox，麝香，木质元素,Versace,62,710.00,3
736,特價,Givenchy Xeryus Eau De Toilette Spray 100ml for Men,薰衣草,草本,麝,Givenchy,16,360.00,3
491,特價,Dolce & Gabbana D&G 3 L’Impratrice (100 ML / 3.4 FL OZ),葡萄葉，紫羅蘭葉,黃色小蒼蘭，橙花，茉莉,琥珀，雪松木，白麝香,Dolce & Gabbana,120,490.00,3
748,特價,Yuzu Man by Caron Eau De Toilette Spray 125ml for Men,龙涎香,海洋元素,麝,男士香水 (Men's Perfume),92,399.00,3
11,特價,Elizabeth Arden True Love Eau De Toilette for Women (100 ml / 3.3 FL OZ),醛、橙、鼠尾草、肉豆蔻花、佛手柑、巴西玫瑰木,康乃馨、肉桂、茉莉、鈴蘭、松樹針,零陵香豆、广藿香、麝香、橡苔、香草、香根草,Elizabeth Arden,66,238.00,3
493,特價,Carolina Herrera Chic (100 ML / 3.4 FL OZ),蘋果、菠蘿、意大利檸檬,梅花、錫蘭肉桂、橙花,馬達加斯香草、廣藿香、弗吉尼亞雪松,Carolina Herrera,106,512.00,3
496,特價,Calvin Klein CK CKIN2U her (100 ml / 3.4 FL OZ),石灰、梅花、佛手、红蘋果,肉桂、茉莉、玫瑰、荳蔻,琥珀、香草、麝香、雪松,Calvin Klein,65,285.00,3
813,特價,Dolce & Gabbana D&G Light Blue EDT for men (200 ML / 6 FL OZ),艾草、罗勒,辣椒粉、广藿香,shyrax，安息香,Dolce & Gabbana,120,780.00,3
803,特價,Juicy Couture Viva La Juicy Gold Couture (100 ml / 3.4 FL OZ),姜、橙,蓝茶,雪松木,Juicy Couture,128,420.00,3
804,特價,Giorgio Armani Acqua Di Gio for men Tester (100 ML / 3.3 FL OZ),蘋果、雪松、風鈴草、西西里檸檬,白玫瑰、竹、茉莉花,琥珀、麝香、雪松,Armani,127,710.00,3
805,特價,Mont Blanc Lady Emblem Elixir EDP (75 ML / 2.5 FL OZ),檸檬、黑醋栗、蘋果、佛手柑菠蘿,玫瑰、茉莉、樺木,香草、龍涎香、麝香、廣藿香,MontBlanc,109,445.00,3
806,特價,Calvin Klein CK Eternity Now for women (100 ML / 3.4 FL OZ),橙子,梔子、蜂蜜、茉莉、橙花、桃子,廣藿香、蜂蠟、 甘草,Calvin Klein,65,370.00,3
807,特價,Issey Miyake Pleats Please Eau De Toilette (100 ML / 3.4 FL OZ),阿马尔菲柠檬、法国马鞭草、法国马鞭草、白兰地,楠,楠,Issey Miyake,51,733.00,3
808,特價,Juicy Couture Viva La Juicy Rose (100 ml / 3.4 FL OZ),艾草、薄荷,薰衣草、橙花、鼠尾草,麝香,Juicy Couture,128,420.00,3
809,特價,Dolce & Gabbana The One Essence (62 ml / 2.1 FL OZ),薄荷、薰衣草、佛手柑,肉桂、小茴香、橙花,香草、黑香豆、檀香、雪松,Dolce & Gabbana,120,590.00,3
810,特價,Juicy Couture Peace Love and Juicy Couture (100 ML / 3.4 FL OZ),蓮花、小蒼蘭、仙客來、多汁的西瓜,牡丹、百合、康乃馨,雪松、檀香、麝香、琥珀,Juicy Couture,128,423.00,3
484,特價,Dolce & Gabanna D&G pour femme EDP (100 ml / 3.4 FL OZ),香菜、柑橘、柚子、紫羅蘭,香根草、薰衣草,劳丹脂、雪松,Dolce & Gabbana,120,720.00,3
485,特價,Christian Dior homme intense EDP (150 ml / 5 FL OZ),薄荷、迷迭香、杜松子,薰衣草、天竺葵、檀香、海水,海藻，麝香，雪松,Dior,39,1910.00,3
486,特價,Dolce & Gabbana D&G Dolce EDP (75 ml / 2.5 FL OZ),楠,楠,楠,Dolce & Gabbana,120,887.00,3
487,特價,Christian Dior Jadore EDT (100 ml / 3.4 FL OZ),橙,土耳其玫瑰，絕對玫瑰，保加利亞玫瑰，黎巴嫩橙,印尼广香，印度檀香，琥珀，香草,Dior,39,950.00,3
488,特價,Christian Dior Jadore EDP (100 ml / 3.4 FL OZ),"檸檬, 橙",金银花，茉莉花桑巴克，杏仁花,雪松，麝香调,Dior,39,930.00,3
490,特價,D&G Light Blue EDT for men (125 ML / 4.2 FL OZ),意大利檸檬，格蘭尼史密斯蘋果，Ozonic，椰子水,茉莉，白玫瑰，雞蛋花,雪松木，琥珀，白麝香，波旁香草,Dolce & Gabbana,120,677.00,3
492,特價,Chloe Love Story Eau Sensuelle Eau De Parfum (75 ML / 2.5 FL OZ),血橙，杜松子，西西里檸檬，柑橘,天竺葵，薰衣草，鼠尾草，多香果,香根草，雪松，广香,Chloe,129,677.00,3
494,特價,Calvin Klein Ck All unisex (200 ML / 6.8 FL OZ),香檸檬、檸檬、荳蔻,圣人、薰衣草,香草、广藿香、羊绒木,Calvin Klein,65,408.00,3
495,特價,Chloe love story EDP (75 ml / 2.5 FL OZ),无花果叶、粉红胡椒、橘子,虹膜,麝香、广藿香,Chloe,129,685.00,3
497,特價,Calvin Klein CK one gold (100 ml / 3.4 FL OZ),佛柑手、西柚、黑醋栗、香菜,水、小荳蔻,琥珀、白麝香,Calvin Klein,65,390.00,3
498,特價,Creed Royal Mayfair (100 ML / 3.4 FL OZ),百香果、覆盆子、紫羅蘭葉,激情花、橙花、茉莉花,麝香、雪松,Creed,117,2200.00,3
500,特價,Creed Royal Water (75 ML / 2.5 FL OZ),橘子、梨、开心果,橙花、玉兰、杏仁,广藿香，cashmeran，零陵香豆，杏仁奶,Creed,117,2400.00,3
501,特價,Azzaro Solarissimo Levanzo (75 ML / 2.5 FL OZ),多汁梨、柑桔,西瓜，鹽，水,琥珀、果仁糖,Azzaro,103,357.00,3
503,特價,Chloe Nomade Eau De Parfum (75 ML / 2.5 FL OZ),橙花,茉莉花、桑巴克,雪松、广藿香、玫瑰蜂蜜,Chloe,129,890.00,3
504,特價,Chloe Absolu De Parfum (75 ml / 2.5 FL OZ),大黃、薄荷、陳皮、佛手、檸檬,香石竹、麝香、茉莉、橡苔、白琥珀、茴香,葛縷子、琥珀、麝香,Chloe,129,950.00,3
506,特價,Calvin Klein CK Eternity Now for men (100 ML / 3.4 FL OZ),佛柑手、橙花、柑橘,薰衣草、鼠尾草、佩普,黑香豆，雪松，煙草,Calvin Klein,65,370.00,3
507,特價,Carolina Herrera CH men Sport (100 ML / 3.4 FL OZ),西西里柑橘、橘子、佛手柑、茉莉,橙花、梔子,檀香，雪松，琥珀白,Carolina Herrera,106,500.00,3
508,特價,Carolina Herrera CH Sublime (80 ml / 2.7 FL OZ),牡丹、小蒼蘭、荔枝,玫瑰、百合、 谷玉兰,琥珀，维吉尼亞雪松,Carolina Herrera,106,690.00,3
509,特價,Carolina Herrera CH of women EDT (100 ML / 3.4 FL OZ),杜松子酒、杜松子,虹膜、珍贵的树林,乌木,Carolina Herrera,106,987.00,3
513,特價,Calvin Klein CK eternity for women (100 ml / 3.4 FL OZ),佛手柑、橘子,绿茶、黑醋栗,白松香，麝香，檀香，苦橙叶,Calvin Klein,65,600.00,3
514,特價,Calvin Klein CK eternity for men (100 ml / 3.4 FL OZ),香菜、酸橙、甜瓜、绿色元素、紫罗兰、佛手柑、柠檬,仙客来、松树、生姜、茉莉、胡椒、肉豆蔻花、草药元素,檀香，麝香，橡苔，雪松，龙涎香,Calvin Klein,65,437.00,3
515,特價,Carolina Herrera 212 for women (100 ML / 3.4 FL OZ),鸢尾、檸檬馬鞭草,紫羅蘭葉,檀木，龙涎香,Carolina Herrera,106,818.00,3
516,特價,Calvin Klein CK Euphoria for men (100 ML / 3.4 FL OZ),佛手柑、香菜、紫羅蘭,科涅克白兰地、杜松子、小荳蔻,生姜、唐卡豆、木质香味,Calvin Klein,65,437.00,3
517,特價,Calvin Klein CK Free for men (100 ML / 3.4 FL OZ),橙、佛柑手、罗勒,茉莉花、花香辣康乃馨、甜橙花、百合,檀香、香草、唐卡、麝香,Calvin Klein,65,320.00,3
518,特價,Calvin Klein CK Euphoria Eau de Parfum (100 ML / 3.4 FL OZ),檸檬、羅勒、佛手柑、小茴香、薰衣草,茉莉、玫瑰、康乃馨、虹膜根部、香菜、广藿香、檀香,橡苔，香根草，麝香和琥珀,Calvin Klein,65,490.00,3
520,特價,Calvin Klein CK Escape for men (100 ML / 3.4 FL OZ),罗勒、薰衣草,煙草、乾草、麩皮、鼠尾草,勞丹脂、檀香、 柏樹,Calvin Klein,65,350.00,3
521,特價,Calvin Klein CK Contradiction for her (100 ML / 3.4 FL OZ),西瓜，獼猴桃，麝香,楠,楠,Calvin Klein,65,370.00,3
522,特價,Calvin Klein CK Contradiction for men (100 ML / 3.4 FL OZ),楠,楠,楠,Calvin Klein,65,340.00,3
524,特價,Calvin Klein CK one gold (200 ml / 6.8 FL OZ),橙花油、覆盆子、橘子,茉莉、橙花,棉花糖，香草，檀香，天芥菜,Calvin Klein,65,536.00,3
525,特價,Calvin Klein CK sheer beauty (100 ml / 3.4 FL OZ),虹膜、熏衣草,葵子、 麝香,維吉尼亞雪松,Calvin Klein,65,345.00,3
510,特價,Chloe Roses De Chloe EDT (75 ml / 2.5 FL OZ),果香、海盐,鸢尾、橘子、西西里柠檬、佛手柑,麝香，木质元素，海洋元素,Chloe,129,945.00,3
536,特價,Calvin Klein Eternity Flame for women (100 ML / 3.4 FL OZ),西番莲、意大利柠檬、辣薄荷,薰衣草、罗勒、豆蔻、天竺葵、姜、茶,广藿香叶，雪松，琥珀，香豆素,Calvin Klein,65,305.00,3
537,特價,Bvlgari Goldea The Roman Night Absolute (75 ML / 2.5 FL OZ),布拉斯李子、小蒼蘭、橡苔,小蒼蘭、茉莉、桃、玫瑰,橡苔、琥珀木、檀香、白麝香,Bvlgari,13,645.00,3
538,特價,Bvlgari Omnia Crystalline (65 ML / 2.2 FL OZ),錦緞玫瑰,格拉斯玫瑰、廣藿香,草本,Bvlgari,13,650.00,3
545,特價,Bvlgari BLV Pour Homme (100 ML / 3.4 FL OZ),橙花、佛手柑、柑橘,山茶花、梔子花、百合,檀香和麝香,Bvlgari,13,757.00,3
547,特價,Bvlgari Man Wood Neroli (100 ML / 3.4 FL OZ),菠蘿蜜、 杜松子,麂皮、咖啡、菸葉,橡樹，廣藿香，雪松和鐵木,Bvlgari,13,788.00,3
562,特價,Burberry women (100 ML / 3.4 FL OZ),薰衣草，粉红胡椒，橙花油,鳶尾花，橙花，Petalia，黑莓葉,香根草，麝香，木香,Burberry,20,430.00,3
563,特價,Burberry Brit Rhythm for her (100 ML / 3.4 FL OZ),冷黃瓜、柑桔、蓮花、綠葉,四川辣椒、李子、薰衣草、雪松,檀香、癒創木、廣藿香、 麝香,Burberry,20,540.00,3
528,特價,Calvin Klein Eternity Aqua for men (100 ML / 3.4 FL OZ),厚朴、蜜瓜、桃、梨,夜来香、梅花、紫羅蘭、蘭花,麝香，香草，雪松,Calvin Klein,65,342.00,3
527,特價,Calvin Klein Ck One Shock for her (200 ML / 6.8 FL OZ),柑橘、橘子、橙花,茉莉花、非洲橙花、依兰、晚香玉、玫瑰,木香和香草,Calvin Klein,65,355.00,3
529,特價,Calvin Klein Eternity Aqua for women (100 ml / 3.4 FL OZ),蘋果、雪松、風鈴草、西西里檸檬,白玫瑰、竹、茉莉花,琥珀、麝香、雪松,Calvin Klein,65,450.00,3
530,特價,Carolina Herrera 212 Summer for men (2013) (100 ML / 3.4 FL OZ),土豆、檸檬、梨,激情花、雞血石,雪松、琥珀、麝香、檀香,Carolina Herrera,106,865.00,3
532,特價,Carolina Herrera 212 VIP for women(80 ML / 2.6 FL OZ),橙花醇、橙花、千金子藤,橙花、千金子藤、玫瑰、黑加侖,麝香，雪松,Carolina Herrera,106,754.00,3
534,特價,Carolina Herrera 212 men (100 ML / 3.4 FL OZ),杜松子酒、椴树、松树,玫瑰,橙色，雪松，桉树,Carolina Herrera,106,818.00,3
535,特價,Carolina Herrera 212 VIP for Men (100 ML / 3.4 FL OZ),柑橘、薄荷,杜松子、罗勒,麝香，龙涎香,Carolina Herrera,106,820.00,3
539,特價,Bvlgari Omnia Pink Sapphire for women (65 ML / 2.2 FL OZ),姜、椰子花蜜、八角茴香,楊桃、雪松、廣藿香,摩洛哥雪松、汤加豆、香草,Bvlgari,13,490.00,3
540,特價,Bvlgari Eau Parfumee Au The Bleu unisex (150 ML / 5 FL OZ),香檸檬、葡萄柚,杜松、海笔 记、四川辣椒,檀木、橡木、香根草,Bvlgari,13,660.00,3
542,特價,Bvlgari Aqua Divina EDT (65 ml / 2.2 FL OZ),佛柑手、橘子、柚子、哈密瓜,保加利亞玫瑰、茉莉、脯氨酸,肉桂、木香调、皮革,Bvlgari,13,530.00,3
543,特價,Carolina Herrera 212 Sexy men (100 ML / 3.4 FL OZ),柑橘、小蒼蘭,莉莉、 康乃馨、 玫瑰,檀香、琥珀、广藿香,Carolina Herrera,106,687.00,3
544,特價,Bvlgari Man (100 ML / 3.4 FL OZ),"鼠尾草, 苹果 , 臭氧","丝柏, 薰衣草, 天竺葵 , 肉豆蔻核仁",檀香，琥珀，麝香，香根草和巴西玫瑰木。,Bvlgari,13,1089.00,3
